issn,subject
19465238,1.0
15982467,1.0
21550085,1.0
24558605,1.0
00379271,1.0
21645329,1.0
09578536,1.0
13639196,1.0
00027014,1.0
16579763,1.0
19479638,1.0
14036096,1.0
10572252,1.0
19313152,1.0
21736049,1.0
23791357,1.0
23279095,1.0
16876180,1.0
2624960X,1.0
10227954,1.0
00913057,1.0
0255660X,1.0
18672949,1.0
00405779,1.0
12570273,1.0
13547860,1.0
02630338,1.0
15381501,1.0
01638998,1.0
2055298X,1.0
08000395,1.0
22124284,1.0
28047699,1.0
02601230,1.0
22136711,1.0
13540661,1.0
20955138,1.0
25101560,1.0
09602585,1.0
15579018,1.0
20754434,1.0
14143518,1.0
02653788,1.0
08247935,1.0
00236438,1.0
09269851,1.0
03010082,1.0
01704214,1.0
09280219,1.0
23639512,1.0
1300414X,1.0
17729971,1.0
0034673X,1.0
01632108,1.0
1065657X,1.0
10580530,1.0
25902385,1.0
24131032,1.0
25242091,1.0
18737617,1.0
21642583,1.0
22853065,1.0
09670874,1.0
20452543,1.0
25246984,1.0
09351175,1.0
19361653,1.0
09567976,1.0
07339453,1.0
26338076,1.0
23651792,1.0
24750263,1.0
13572334,1.0
22145095,1.0
02115557,1.0
01400118,1.0
00906964,1.0
14636689,1.0
22547290,1.0
12900729,1.0
01458884,1.0
17479894,1.0
14714175,1.0
22106812,1.0
25231219,1.0
01706012,1.0
0266903X,1.0
17544750,1.0
07356331,1.0
17518253,1.0
0022152X,1.0
25225731,1.0
04389557,1.0
1610241X,1.0
26349795,1.0
24223158,1.0
23711671,1.0
15435938,1.0
23121661,1.0
2159032X,1.0
23557079,1.0
17452473,1.0
21835063,1.0
2059450X,1.0
21961085,1.0
00319384,1.0
21686777,1.0
27130525,1.0
01220942,1.0
00453102,1.0
27823210,1.0
20505094,1.0
23527218,1.0
00359254,1.0
01206230,1.0
0169409X,1.0
27101444,1.0
00029505,1.0
10577408,1.0
00138738,1.0
21493189,1.0
17261139,1.0
14202026,1.0
24106593,1.0
10169164,1.0
17483018,1.0
19391390,1.0
21660468,1.0
25364898,1.0
08914222,1.0
26874539,1.0
0951192X,1.0
14690268,1.0
14740222,1.0
00243795,1.0
00224545,1.0
25436724,1.0
13443992,1.0
25715577,1.0
08991987,1.0
20904479,1.0
22177337,1.0
10637729,1.0
20499647,1.0
13894501,1.0
25435507,1.0
01432087,1.0
11092750,1.0
0028825X,1.0
20069863,1.0
00405760,1.0
01672789,1.0
23739878,1.0
25208756,1.0
08026106,1.0
25751433,1.0
23112220,1.0
01600176,1.0
24732397,1.0
17277485,1.0
21412340,1.0
25004379,1.0
1304284X,1.0
00218499,1.0
2082792X,1.0
01218530,1.0
00048402,1.0
02602938,1.0
00315303,1.0
22350977,1.0
23977000,1.0
00121606,1.0
14888386,1.0
1226976X,1.0
14668033,1.0
01762680,1.0
24149993,1.0
13370960,1.0
00338443,1.0
10298649,1.0
15420485,1.0
15507424,1.0
17350522,1.0
09526951,1.0
23495103,1.0
09731245,1.0
02017083,1.0
16741137,1.0
00220302,1.0
0219581X,1.0
26339048,1.0
20844115,1.0
2296701X,1.0
00380199,1.0
00217670,1.0
21490767,1.0
00310301,1.0
10071172,1.0
18423582,1.0
26371898,1.0
15706443,1.0
00421294,1.0
19327447,1.0
00755974,1.0
09391533,1.0
18694187,1.0
00219568,1.0
01214705,1.0
01001574,1.0
15230406,1.0
25901575,1.0
10495398,1.0
13923730,1.0
16625137,1.0
15730964,1.0
10774254,1.0
00207160,1.0
26514869,1.0
12575011,1.0
10503293,1.0
22133968,1.0
23348496,1.0
02663821,1.0
00131644,1.0
26736853,1.0
18638155,1.0
0301679X,1.0
16874315,1.0
10245294,1.0
01664328,1.0
08696055,1.0
18687865,1.0
00234761,1.0
05855594,1.0
27644170,1.0
14784629,1.0
15275949,1.0
10440283,1.0
16134982,1.0
08683166,1.0
10636706,1.0
21906815,1.0
10762787,1.0
18725805,1.0
18253997,1.0
03014207,1.0
24486388,1.0
26874334,1.0
20531583,1.0
03854213,1.0
2237387X,1.0
23104902,1.0
20823304,1.0
20903030,1.0
2724542X,1.0
2577140X,1.0
21495866,1.0
01775103,1.0
01758659,1.0
18667473,1.0
13862588,1.0
19831579,1.0
13241583,1.0
13287265,1.0
1474175X,1.0
02191377,1.0
10572317,1.0
14098695,1.0
17525098,1.0
0726416X,1.0
25163523,1.0
23537779,1.0
17505836,1.0
01987429,1.0
19931859,1.0
13084445,1.0
17569737,1.0
00355038,1.0
1089778X,1.0
25425277,1.0
21095671,1.0
13596640,1.0
01718096,1.0
15387216,1.0
10426507,1.0
00218979,1.0
03044238,1.0
24694452,1.0
18686354,1.0
07343469,1.0
25262963,1.0
00218693,1.0
13920448,1.0
14656493,1.0
09388974,1.0
00221295,1.0
2148466X,1.0
10231935,1.0
00950696,1.0
00084077,1.0
0965075X,1.0
13657305,1.0
22726977,1.0
21174458,1.0
13837133,1.0
00207225,1.0
21935807,1.0
14363798,1.0
01026445,1.0
07351690,1.0
22915796,1.0
19411405,1.0
17550874,1.0
13552554,1.0
01425242,1.0
12451436,1.0
13011111,1.0
1539445X,1.0
12264768,1.0
10117474,1.0
16084101,1.0
24104590,1.0
02196220,1.0
1461023X,1.0
23594993,1.0
13079441,1.0
20426445,1.0
09628924,1.0
26884046,1.0
23967404,1.0
25900064,1.0
13871811,1.0
01036513,1.0
08943370,1.0
16577175,1.0
08882746,1.0
23000929,1.0
11318635,1.0
19110146,1.0
00318884,1.0
20750943,1.0
21961115,1.0
20883021,1.0
01432095,1.0
20818270,1.0
13220829,1.0
2072666X,1.0
09695931,1.0
09235965,1.0
22196242,1.0
19910290,1.0
09323414,1.0
07480814,1.0
25439421,1.0
25154184,1.0
16875915,1.0
00188166,1.0
08099936,1.0
00036951,1.0
20362404,1.0
26736772,1.0
19986041,1.0
00198501,1.0
00144851,1.0
22638733,1.0
1814232X,1.0
09701915,1.0
18076971,1.0
02197499,1.0
18756883,1.0
26407612,1.0
00498637,1.0
21619441,1.0
10477039,1.0
25426605,1.0
0048377X,1.0
1802548X,1.0
21618844,1.0
1533290X,1.0
15196984,1.0
02702592,1.0
1743873X,1.0
27334554,1.0
08837252,1.0
00135194,1.0
1470269X,1.0
20543085,1.0
2059481X,1.0
14506637,1.0
10573569,1.0
26667193,1.0
00485829,1.0
26873338,1.0
03335372,1.0
22391959,1.0
00432288,1.0
1752458X,1.0
00154628,1.0
18646042,1.0
20550340,1.0
10496491,1.0
26663880,1.0
00826049,1.0
18129498,1.0
21498296,1.0
21492239,1.0
18645909,1.0
15403459,1.0
10412573,1.0
00487333,1.0
26927632,1.0
01403664,1.0
1618954X,1.0
16641078,1.0
20684215,1.0
23914661,1.0
23637692,1.0
08834237,1.0
1989709X,1.0
26622033,1.0
14778238,1.0
09354956,1.0
21631557,1.0
27171426,1.0
00457949,1.0
21656681,1.0
21720150,1.0
03209180,1.0
2196632X,1.0
13602322,1.0
1091028X,1.0
01430807,1.0
13420445,1.0
25099957,1.0
08910618,1.0
00402176,1.0
21994668,1.0
21910324,1.0
22209964,1.0
17471117,1.0
20513933,1.0
02286203,1.0
15351084,1.0
10636145,1.0
17382297,1.0
18715249,1.0
26913747,1.0
16844769,1.0
25893823,1.0
25308149,1.0
09168524,1.0
25233173,1.0
14664615,1.0
20699271,1.0
09575820,1.0
23815892,1.0
16729072,1.0
11385863,1.0
14783967,1.0
10407782,1.0
07370024,1.0
00320862,1.0
10456635,1.0
21795525,1.0
15099873,1.0
21753539,1.0
14708477,1.0
00046264,1.0
26671093,1.0
26908956,1.0
1544273X,1.0
16879147,1.0
09715894,1.0
15667170,1.0
25723618,1.0
02827581,1.0
21504059,1.0
09487921,1.0
0122820X,1.0
23808195,1.0
03342123,1.0
17434521,1.0
25216570,1.0
19493029,1.0
2407411X,1.0
02105233,1.0
01253611,1.0
02658240,1.0
16005775,1.0
26177307,1.0
14459795,1.0
21989885,1.0
09548963,1.0
22149147,1.0
23974648,1.0
00207179,1.0
22115463,1.0
25105345,1.0
07559593,1.0
08959048,1.0
10875301,1.0
00223697,1.0
2244761X,1.0
22654224,1.0
2242458X,1.0
2409983X,1.0
00144029,1.0
18822924,1.0
13875868,1.0
26669374,1.0
23747943,1.0
10445803,1.0
13492543,1.0
25989928,1.0
23839309,1.0
00280283,1.0
02529203,1.0
10035427,1.0
00778923,1.0
27306275,1.0
23171537,1.0
1903220X,1.0
11804009,1.0
21412448,1.0
14788047,1.0
26868636,1.0
01203754,1.0
02719517,1.0
15389774,1.0
17582954,1.0
00291277,1.0
23275081,1.0
00221325,1.0
09659978,1.0
09291393,1.0
10633995,1.0
26373793,1.0
22264310,1.0
15701646,1.0
13505076,1.0
00133264,1.0
23128674,1.0
24542156,1.0
20408269,1.0
25423851,1.0
24058297,1.0
00393541,1.0
20381026,1.0
20959273,1.0
07060661,1.0
15248879,1.0
2465891X,1.0
0201419X,1.0
18862438,1.0
10068775,1.0
21622477,1.0
26633566,1.0
20565135,1.0
14647001,1.0
10642285,1.0
03069192,1.0
26670267,1.0
10371397,1.0
13480685,1.0
24712566,1.0
18699529,1.0
19961944,1.0
23248823,1.0
2707725X,1.0
09631798,1.0
00063495,1.0
00043125,1.0
03676765,1.0
00018791,1.0
02883635,1.0
08828245,1.0
23006579,1.0
02181967,1.0
15733904,1.0
22145796,1.0
24520144,1.0
21698821,1.0
23524073,1.0
19473192,1.0
23806761,1.0
03500373,1.0
08695911,1.0
0010485X,1.0
15259951,1.0
10555269,1.0
13081659,1.0
23654244,1.0
00140309,1.0
25220144,1.0
25369660,1.0
17905079,1.0
16124804,1.0
19505701,1.0
00903752,1.0
2398628X,1.0
01239813,1.0
20429738,1.0
13099876,1.0
01447394,1.0
21635781,1.0
00293652,1.0
25769537,1.0
03048853,1.0
22502149,1.0
01681699,1.0
17576822,1.0
2622819X,1.0
00811750,1.0
11745886,1.0
20329407,1.0
00262285,1.0
19361955,1.0
13569317,1.0
1535394X,1.0
21680485,1.0
23800127,1.0
23113006,1.0
2415881X,1.0
01617761,1.0
23765992,1.0
17538394,1.0
09251030,1.0
21764573,1.0
21925372,1.0
26870088,1.0
25741136,1.0
12123609,1.0
19950829,1.0
03085961,1.0
00168025,1.0
2042891X,1.0
17596599,1.0
22065865,1.0
10511482,1.0
24512834,1.0
20534701,1.0
0140525X,1.0
22785337,1.0
09594388,1.0
02571862,1.0
03231267,1.0
1354067X,1.0
22494359,1.0
23461780,1.0
14801787,1.0
00325910,1.0
25175025,1.0
15462226,1.0
00037028,1.0
21585849,1.0
26667843,1.0
08943257,1.0
2530299X,1.0
14763419,1.0
03214796,1.0
15391523,1.0
15614263,1.0
20497547,1.0
25897780,1.0
09266003,1.0
00796565,1.0
25457284,1.0
01674366,1.0
22256032,1.0
10944087,1.0
10778004,1.0
25220128,1.0
02188635,1.0
11795395,1.0
15027570,1.0
20440243,1.0
26318407,1.0
26407566,1.0
1539607X,1.0
10293132,1.0
16642368,1.0
19479263,1.0
10465928,1.0
26416573,1.0
09397868,1.0
2072845X,1.0
23263768,1.0
23408685,1.0
10407278,1.0
1755263X,1.0
1463578X,1.0
17403812,1.0
20754442,1.0
15273342,1.0
0888613X,1.0
23274662,1.0
12248738,1.0
10737928,1.0
27010198,1.0
01467239,1.0
07401558,1.0
19528108,1.0
13142836,1.0
00222860,1.0
19390238,1.0
25804952,1.0
08981221,1.0
20734344,1.0
01676687,1.0
1023621X,1.0
26734397,1.0
00029092,1.0
21919216,1.0
09120289,1.0
17408296,1.0
20667760,1.0
21001340,1.0
27104680,1.0
02698463,1.0
21493871,1.0
15348458,1.0
00202940,1.0
15424065,1.0
20471025,1.0
20908539,1.0
11370734,1.0
1463001X,1.0
10496505,1.0
15588661,1.0
0307904X,1.0
27048462,1.0
20952635,1.0
27326578,1.0
02765624,1.0
07605668,1.0
23291273,1.0
09699988,1.0
03698203,1.0
26667894,1.0
20564880,1.0
21783640,1.0
1355557X,1.0
15438384,1.0
03787788,1.0
02645505,1.0
10823301,1.0
19479328,1.0
23587814,1.0
02105810,1.0
18165230,1.0
00083674,1.0
02557614,1.0
10439862,1.0
2374068X,1.0
24536725,1.0
19434162,1.0
00323187,1.0
2745942X,1.0
20906943,1.0
21622515,1.0
18340806,1.0
01675729,1.0
00219967,1.0
15787303,1.0
0014214X,1.0
21479607,1.0
02637758,1.0
0041977X,1.0
24098744,1.0
20751680,1.0
00213624,1.0
19493584,1.0
03235408,1.0
05643295,1.0
13698036,1.0
04394216,1.0
10530819,1.0
21618674,1.0
12109126,1.0
19725620,1.0
0162895X,1.0
1340766X,1.0
11466480,1.0
26189690,1.0
15987647,1.0
09538984,1.0
25158961,1.0
17487188,1.0
17298806,1.0
00142182,1.0
09730559,1.0
10464964,1.0
19494998,1.0
13096087,1.0
1755098X,1.0
01683659,1.0
09273131,1.0
23275952,1.0
13877003,1.0
13287982,1.0
13372211,1.0
18743250,1.0
25233254,1.0
00207659,1.0
03732568,1.0
10563911,1.0
02704676,1.0
27076784,1.0
23176431,1.0
26628457,1.0
18635415,1.0
24679674,1.0
2007087X,1.0
01322486,1.0
03613666,1.0
13552074,1.0
26672391,1.0
1009637X,1.0
13658816,1.0
25890042,1.0
02703149,1.0
00335894,1.0
15291006,1.0
00974463,1.0
18789293,1.0
21980802,1.0
24103896,1.0
09670637,1.0
26998440,1.0
09588221,1.0
0026265X,1.0
19798652,1.0
1573062X,1.0
25897217,1.0
01161105,1.0
11667699,1.0
19589271,1.0
00472336,1.0
02481294,1.0
24732877,1.0
25438875,1.0
22257357,1.0
09156127,1.0
0950091X,1.0
09262040,1.0
17477778,1.0
0144932X,1.0
26663597,1.0
01375881,1.0
25693263,1.0
20521553,1.0
24957593,1.0
10934537,1.0
15481131,1.0
17571898,1.0
10589244,1.0
20103247,1.0
09737669,1.0
25784854,1.0
2072084X,1.0
10009515,1.0
18747787,1.0
21523878,1.0
01228285,1.0
16335961,1.0
08264805,1.0
24749567,1.0
05361044,1.0
24732400,1.0
00223077,1.0
01609327,1.0
2673687X,1.0
08906327,1.0
14513994,1.0
1525822X,1.0
00843695,1.0
25872001,1.0
18332595,1.0
13008552,1.0
19278632,1.0
00219517,1.0
26884011,1.0
10090630,1.0
19336950,1.0
17449480,1.0
22993274,1.0
20438206,1.0
20767404,1.0
19345747,1.0
15234614,1.0
25168290,1.0
00488402,1.0
16102940,1.0
20570473,1.0
15168913,1.0
1609364X,1.0
00269662,1.0
10242694,1.0
14657392,1.0
17430615,1.0
15483908,1.0
19371632,1.0
15987132,1.0
24511781,1.0
26248921,1.0
21698953,1.0
15346250,1.0
1472586X,1.0
23670134,1.0
10653090,1.0
10637397,1.0
23698659,1.0
14351951,1.0
15593940,1.0
04354036,1.0
07309384,1.0
21937680,1.0
03003256,1.0
24486671,1.0
19367228,1.0
00071080,1.0
10567895,1.0
02786826,1.0
03076946,1.0
25426214,1.0
21658684,1.0
21991006,1.0
08830355,1.0
00189197,1.0
27314235,1.0
0022474X,1.0
08263663,1.0
02537214,1.0
15734838,1.0
09169202,1.0
20436262,1.0
25423835,1.0
20751729,1.0
07360932,1.0
21905029,1.0
21987335,1.0
08134839,1.0
03325865,1.0
05142776,1.0
23804017,1.0
25479393,1.0
00315850,1.0
13887890,1.0
10256016,1.0
00904392,1.0
13684221,1.0
08908044,1.0
03327353,1.0
19800096,1.0
1023697X,1.0
23970022,1.0
00131245,1.0
19457782,1.0
10588388,1.0
08926638,1.0
00444510,1.0
01913085,1.0
03801330,1.0
18764029,1.0
19355726,1.0
09209069,1.0
10623604,1.0
08838534,1.0
23375124,1.0
0734743X,1.0
26670062,1.0
02610183,1.0
25782703,1.0
15470148,1.0
08998418,1.0
09571264,1.0
21873666,1.0
14759756,1.0
13423681,1.0
01662236,1.0
18603092,1.0
15726657,1.0
09205071,1.0
09749284,1.0
08955646,1.0
16077938,1.0
26672421,1.0
17475759,1.0
26990016,1.0
22363785,1.0
09670912,1.0
11755326,1.0
00377996,1.0
13667017,1.0
00402389,1.0
00219886,1.0
25447831,1.0
1981528X,1.0
14344610,1.0
18213251,1.0
10736085,1.0
13423363,1.0
2160083X,1.0
02650665,1.0
00319104,1.0
15698025,1.0
08996180,1.0
01458892,1.0
20563132,1.0
23808985,1.0
10309616,1.0
14373254,1.0
21697213,1.0
00180831,1.0
03057925,1.0
0312407X,1.0
10282580,1.0
15734277,1.0
26613417,1.0
0076230X,1.0
0894069X,1.0
15280837,1.0
09349839,1.0
00139351,1.0
24134155,1.0
14413582,1.0
0218625X,1.0
26270889,1.0
05317479,1.0
09584935,1.0
17554217,1.0
22116958,1.0
16125681,1.0
17518725,1.0
23539178,1.0
01695983,1.0
00143065,1.0
14710358,1.0
14648849,1.0
10983058,1.0
22175458,1.0
21573883,1.0
01236458,1.0
23217480,1.0
25825593,1.0
00218502,1.0
01389130,1.0
13099833,1.0
18024866,1.0
09603174,1.0
14320576,1.0
00903973,1.0
09243453,1.0
01207555,1.0
1439023X,1.0
00332984,1.0
00218537,1.0
09291903,1.0
00215368,1.0
21912203,1.0
14798409,1.0
02632241,1.0
00212237,1.0
03043770,1.0
01959298,1.0
14346028,1.0
18260713,1.0
03031853,1.0
00304026,1.0
15413446,1.0
18275249,1.0
02484951,1.0
01426001,1.0
1517106X,1.0
00243841,1.0
0041624X,1.0
01950738,1.0
10454446,1.0
0139570X,1.0
00084840,1.0
00985589,1.0
07351933,1.0
17481325,1.0
02780097,1.0
22124292,1.0
17560381,1.0
18107478,1.0
01427164,1.0
03060012,1.0
00224405,1.0
00365637,1.0
03620972,1.0
87568705,1.0
22538089,1.0
1040452X,1.0
14682761,1.0
23030194,1.0
26390213,1.0
20961529,1.0
26322153,1.0
26583798,1.0
10043756,1.0
08831351,1.0
21915040,1.0
01814095,1.0
10383441,1.0
24077976,1.0
10075704,1.0
24589675,1.0
21677026,1.0
23344520,1.0
10608303,1.0
21645213,1.0
02188791,1.0
10735623,1.0
07484526,1.0
0003150X,1.0
10946705,1.0
02712075,1.0
19354932,1.0
21632480,1.0
13447610,1.0
19918178,1.0
25614150,1.0
00078506,1.0
23639075,1.0
17949831,1.0
10818510,1.0
00070882,1.0
14446162,1.0
25002236,1.0
15305058,1.0
11345934,1.0
23257962,1.0
08985952,1.0
24540676,1.0
23081058,1.0
14646722,1.0
27082997,1.0
10777229,1.0
2331186X,1.0
08950695,1.0
10897801,1.0
21507740,1.0
1430483X,1.0
24661384,1.0
15592324,1.0
20799705,1.0
25198513,1.0
2324481X,1.0
02683962,1.0
18770533,1.0
00405167,1.0
25043110,1.0
13504827,1.0
12604984,1.0
19782993,1.0
17821592,1.0
22256733,1.0
1024123X,1.0
00057894,1.0
20534604,1.0
03036898,1.0
2199160X,1.0
24448451,1.0
20100078,1.0
16726316,1.0
10508619,1.0
18160395,1.0
10402004,1.0
10269487,1.0
26407906,1.0
26165317,1.0
01637827,1.0
26670623,1.0
01979183,1.0
03064522,1.0
16112776,1.0
26942488,1.0
03091708,1.0
10704965,1.0
25875671,1.0
15213269,1.0
05473330,1.0
00961191,1.0
03621642,1.0
09168370,1.0
22498958,1.0
14681099,1.0
2372966X,1.0
16258312,1.0
15477029,1.0
19474040,1.0
02195305,1.0
02732173,1.0
02767333,1.0
12291544,1.0
1093474X,1.0
22277382,1.0
15431649,1.0
18038417,1.0
23773766,1.0
00380296,1.0
19946716,1.0
20531788,1.0
02890003,1.0
03601323,1.0
2156907X,1.0
25778250,1.0
09213449,1.0
26665158,1.0
27037045,1.0
26973405,1.0
23307706,1.0
08905495,1.0
25794213,1.0
03036812,1.0
21580014,1.0
23132302,1.0
02699648,1.0
15365581,1.0
18957455,1.0
13670050,1.0
10772626,1.0
10279636,1.0
12932558,1.0
19408447,1.0
02076918,1.0
22230858,1.0
1612197X,1.0
21911630,1.0
10811826,1.0
2352250X,1.0
19420730,1.0
13675567,1.0
16657527,1.0
0042207X,1.0
18793665,1.0
23123265,1.0
03004279,1.0
08841233,1.0
0013872X,1.0
00255645,1.0
20507488,1.0
05707358,1.0
24093351,1.0
20427913,1.0
09513574,1.0
23723556,1.0
09614524,1.0
21475652,1.0
25220691,1.0
10494820,1.0
22180532,1.0
15618323,1.0
14279711,1.0
13013718,1.0
15361276,1.0
23327731,1.0
14763435,1.0
10627197,1.0
15374416,1.0
23017821,1.0
1437062X,1.0
03214095,1.0
13807501,1.0
14682702,1.0
26377519,1.0
21563381,1.0
08906955,1.0
01422421,1.0
00189286,1.0
17152593,1.0
23314222,1.0
10183655,1.0
20296991,1.0
10876596,1.0
1979150X,1.0
01244620,1.0
2198641X,1.0
19631723,1.0
09157352,1.0
20501242,1.0
2192001X,1.0
18953980,1.0
13416979,1.0
20785127,1.0
26583860,1.0
19317913,1.0
02582279,1.0
03042421,1.0
16069749,1.0
25174843,1.0
17445647,1.0
16111699,1.0
17385261,1.0
22316663,1.0
03770427,1.0
03010511,1.0
26888319,1.0
23972637,1.0
0009725X,1.0
24153583,1.0
22553827,1.0
1177083X,1.0
14720817,1.0
21520801,1.0
10634576,1.0
17540739,1.0
16872770,1.0
10880763,1.0
00018686,1.0
03098265,1.0
08109028,1.0
17440572,1.0
25942158,1.0
03400352,1.0
26669579,1.0
1554964X,1.0
24153060,1.0
25901478,1.0
20402317,1.0
10778012,1.0
26871890,1.0
21841578,1.0
1474273X,1.0
20454538,1.0
08873585,1.0
14801132,1.0
09544100,1.0
17519020,1.0
21999090,1.0
19918763,1.0
14672960,1.0
10275487,1.0
25201786,1.0
17487870,1.0
00796425,1.0
21476470,1.0
20700466,1.0
27228584,1.0
10412905,1.0
01676857,1.0
00222348,1.0
20966385,1.0
25187090,1.0
09593845,1.0
14608944,1.0
02684527,1.0
18675905,1.0
19930771,1.0
26736217,1.0
23120657,1.0
13613324,1.0
23999802,1.0
02585200,1.0
01909320,1.0
2214790X,1.0
09331433,1.0
27180905,1.0
17400201,1.0
17422094,1.0
22208089,1.0
15694410,1.0
16618254,1.0
26661659,1.0
15524450,1.0
0092640X,1.0
21504075,1.0
25778161,1.0
18813011,1.0
00304018,1.0
14514869,1.0
20950462,1.0
22352066,1.0
18653553,1.0
10683739,1.0
24098671,1.0
02643758,1.0
02884771,1.0
23636203,1.0
2169267X,1.0
13053825,1.0
2210464X,1.0
16742001,1.0
24681113,1.0
19425120,1.0
00189162,1.0
19404158,1.0
09434062,1.0
23065710,1.0
07339445,1.0
1570193X,1.0
13029304,1.0
20543166,1.0
23523409,1.0
13233580,1.0
15444759,1.0
17519659,1.0
22437681,1.0
10541500,1.0
2054619X,1.0
13665545,1.0
14792931,1.0
09504230,1.0
10003290,1.0
01027786,1.0
26870878,1.0
00271330,1.0
17436753,1.0
25705857,1.0
25719408,1.0
2688268X,1.0
22397132,1.0
0143974X,1.0
23530626,1.0
13542575,1.0
25000365,1.0
20326653,1.0
23254262,1.0
26669161,1.0
20450621,1.0
16071859,1.0
10409289,1.0
15543528,1.0
19473591,1.0
00345806,1.0
02698595,1.0
18874460,1.0
00035599,1.0
20726651,1.0
20563051,1.0
02190257,1.0
2461033X,1.0
13009885,1.0
19302975,1.0
10409238,1.0
2666691X,1.0
14761270,1.0
21107017,1.0
03090566,1.0
20513305,1.0
19920636,1.0
10535888,1.0
26939169,1.0
22978739,1.0
1617416X,1.0
23299266,1.0
15858553,1.0
25763342,1.0
00130133,1.0
25728490,1.0
18112471,1.0
2052174X,1.0
10695869,1.0
18763804,1.0
01912615,1.0
1805790X,1.0
08852545,1.0
27082504,1.0
10909443,1.0
24139807,1.0
02678179,1.0
19563485,1.0
19457170,1.0
13024612,1.0
27324745,1.0
16081706,1.0
25268716,1.0
03500241,1.0
00194670,1.0
25247662,1.0
17486025,1.0
15353702,1.0
00913286,1.0
16144856,1.0
10381562,1.0
22295097,1.0
26621495,1.0
17550203,1.0
13654802,1.0
18635407,1.0
26418770,1.0
12154121,1.0
00268933,1.0
17514223,1.0
26667649,1.0
27076849,1.0
15487717,1.0
00346586,1.0
1991637X,1.0
10599231,1.0
00103616,1.0
02496739,1.0
19803141,1.0
03666352,1.0
21642850,1.0
23328886,1.0
00384038,1.0
14647893,1.0
02668920,1.0
03887014,1.0
17461979,1.0
01316141,1.0
0120159X,1.0
21991197,1.0
09737111,1.0
00223646,1.0
20781547,1.0
22128778,1.0
10962247,1.0
20729081,1.0
15525007,1.0
00029246,1.0
00030481,1.0
19379633,1.0
03610470,1.0
26673967,1.0
00028282,1.0
00255300,1.0
00346861,1.0
10955143,1.0
02680513,1.0
10836101,1.0
0144333X,1.0
00944289,1.0
09517197,1.0
15561801,1.0
09638180,1.0
09429352,1.0
11100621,1.0
0951418X,1.0
15684555,1.0
28354982,1.0
00144886,1.0
02685809,1.0
26676788,1.0
02603055,1.0
03080501,1.0
01611712,1.0
02670844,1.0
15371727,1.0
27661512,1.0
03019268,1.0
01904167,1.0
23671726,1.0
24568937,1.0
17936047,1.0
13504533,1.0
15849953,1.0
01916599,1.0
0143814X,1.0
09116044,1.0
18360939,1.0
25211234,1.0
20411723,1.0
20741529,1.0
09660844,1.0
18748961,1.0
09270256,1.0
10171398,1.0
23521791,1.0
23167963,1.0
00253227,1.0
00332879,1.0
16081021,1.0
15723887,1.0
26624028,1.0
13424580,1.0
0011183X,1.0
00225096,1.0
01039733,1.0
00138746,1.0
20503911,1.0
03796205,1.0
24059854,1.0
09618368,1.0
13003755,1.0
19984448,1.0
2305414X,1.0
00074497,1.0
22139567,1.0
25244906,1.0
01907409,1.0
13665626,1.0
23497912,1.0
03135926,1.0
02637863,1.0
03535738,1.0
10050302,1.0
13646826,1.0
22294473,1.0
20903529,1.0
17531055,1.0
10402381,1.0
20739702,1.0
01202812,1.0
23720352,1.0
19314973,1.0
21731675,1.0
14664208,1.0
09535438,1.0
10153918,1.0
22878327,1.0
02561115,1.0
21922195,1.0
15462234,1.0
0734371X,1.0
10452354,1.0
00318949,1.0
09255001,1.0
26393182,1.0
23252251,1.0
00224146,1.0
09603115,1.0
20436386,1.0
18750494,1.0
13558145,1.0
01047183,1.0
19463952,1.0
16871499,1.0
2663967X,1.0
16878132,1.0
2325498X,1.0
18650473,1.0
02683768,1.0
19447442,1.0
10776990,1.0
0022538X,1.0
26651513,1.0
16123093,1.0
20965117,1.0
15524973,1.0
12264512,1.0
03050548,1.0
18628516,1.0
23130105,1.0
02724316,1.0
26670747,1.0
21676461,1.0
21940401,1.0
00222836,1.0
09684328,1.0
00224073,1.0
14773708,1.0
00167428,1.0
15185648,1.0
15709639,1.0
14602423,1.0
00071013,1.0
10120750,1.0
14622416,1.0
10100652,1.0
00934690,1.0
13182951,1.0
10239499,1.0
0022216X,1.0
16879945,1.0
01028464,1.0
00228400,1.0
05388066,1.0
08916152,1.0
19420676,1.0
09639284,1.0
21493596,1.0
14747065,1.0
09575146,1.0
08927022,1.0
26023342,1.0
00295450,1.0
1541308X,1.0
23413050,1.0
14749718,1.0
20374631,1.0
26335417,1.0
09596518,1.0
22237747,1.0
26317877,1.0
23127821,1.0
2571841X,1.0
18164935,1.0
20751133,1.0
25901370,1.0
09977546,1.0
19908512,1.0
14427001,1.0
20400705,1.0
27101673,1.0
20542704,1.0
09500782,1.0
26675463,1.0
14777606,1.0
20055447,1.0
10420150,1.0
08920753,1.0
09645292,1.0
10659129,1.0
02648377,1.0
19918755,1.0
26232421,1.0
13091387,1.0
08993408,1.0
09476539,1.0
02784319,1.0
17542413,1.0
21921202,1.0
25875566,1.0
13672630,1.0
10638016,1.0
10304312,1.0
10838155,1.0
17034949,1.0
09290907,1.0
19326203,1.0
13032917,1.0
2367198X,1.0
13074474,1.0
07339437,1.0
03637425,1.0
15572285,1.0
02255189,1.0
13620436,1.0
26662027,1.0
10418385,1.0
15377814,1.0
19963351,1.0
16124758,1.0
15227227,1.0
1097198X,1.0
23738871,1.0
