issn,subject
02192462,3.0
16078055,3.0
15320820,3.0
25782355,3.0
03009742,3.0
13079905,3.0
23272236,3.0
17577802,3.0
19478283,3.0
26384396,3.0
27084809,3.0
24055204,3.0
24682942,3.0
24158496,3.0
00109452,3.0
25899775,3.0
03401707,3.0
20799292,3.0
10673229,3.0
21993823,3.0
00485772,3.0
10416080,3.0
21682291,3.0
20835965,3.0
00103640,3.0
20592302,3.0
2153599X,3.0
18671594,3.0
14778599,3.0
11786973,3.0
21946388,3.0
02548860,3.0
07360266,3.0
25889834,3.0
26663546,3.0
19336934,3.0
00083984,3.0
00224006,3.0
03045412,3.0
14138670,3.0
2153117X,3.0
00050423,3.0
00457906,3.0
1309954X,3.0
00070874,3.0
27225194,3.0
23642289,3.0
2468502X,3.0
0305215X,3.0
23956011,3.0
14410745,3.0
09696997,3.0
15365026,3.0
25082809,3.0
11663081,3.0
26661543,3.0
08949115,3.0
00142336,3.0
00913022,3.0
27246051,3.0
02683369,3.0
2214367X,3.0
19118074,3.0
00187216,3.0
23528737,3.0
13674935,3.0
00402508,3.0
1874463X,3.0
14355558,3.0
00223751,3.0
02709139,3.0
22192808,3.0
00034800,3.0
00483575,3.0
01452126,3.0
26670089,3.0
27325016,3.0
17542731,3.0
03059049,3.0
07335210,3.0
25229028,3.0
01041290,3.0
00208132,3.0
10584838,3.0
10478477,3.0
20879423,3.0
09456317,3.0
15982785,3.0
24153818,3.0
03091902,3.0
02726351,3.0
17519004,3.0
1758678X,3.0
1744117X,3.0
0379038X,3.0
0972222X,3.0
16617800,3.0
23567015,3.0
22969403,3.0
00219916,3.0
26867907,3.0
15733890,3.0
16846427,3.0
1936900X,3.0
27651606,3.0
13017985,3.0
22135979,3.0
08693617,3.0
20462336,3.0
26222027,3.0
00157546,3.0
11171936,3.0
17562317,3.0
15517411,3.0
01020536,3.0
23148896,3.0
23006676,3.0
26921944,3.0
15583058,3.0
13872176,3.0
15782824,3.0
09184430,3.0
11791314,3.0
00796700,3.0
00050067,3.0
00324728,3.0
25818236,3.0
2666142X,3.0
00068314,3.0
24686530,3.0
20594364,3.0
00063657,3.0
15260976,3.0
15746976,3.0
25673165,3.0
12684783,3.0
26895323,3.0
09486259,3.0
03080161,3.0
09638016,3.0
01986325,3.0
0959289X,3.0
25437844,3.0
25732919,3.0
10881697,3.0
22148604,3.0
10292977,3.0
26323834,3.0
21924449,3.0
10169040,3.0
24754455,3.0
13563890,3.0
18778860,3.0
00275107,3.0
21495939,3.0
00225193,3.0
24757330,3.0
01639625,3.0
03758427,3.0
11778881,3.0
01239155,3.0
16182510,3.0
23970642,3.0
09645691,3.0
22871780,3.0
10705295,3.0
00198676,3.0
10345329,3.0
25988298,3.0
0734578X,3.0
02724324,3.0
23302674,3.0
14764598,3.0
22969195,3.0
00103802,3.0
23294515,3.0
17518644,3.0
21469954,3.0
1678765X,3.0
03604012,3.0
07038992,3.0
12294128,3.0
19783728,3.0
00360112,3.0
03706583,3.0
09525041,3.0
25480723,3.0
21579024,3.0
10590145,3.0
15554120,3.0
01203592,3.0
2073039X,3.0
23984708,3.0
00380814,3.0
01956663,3.0
01609513,3.0
19008260,3.0
10569103,3.0
00319333,3.0
19328621,3.0
10860266,3.0
10286608,3.0
23521546,3.0
14765810,3.0
15345807,3.0
14138123,3.0
00041955,3.0
01615440,3.0
13835718,3.0
08937648,3.0
16000870,3.0
01303082,3.0
13505084,3.0
15734110,3.0
10641246,3.0
11720360,3.0
09724397,3.0
09064710,3.0
14387026,3.0
10129405,3.0
23147253,3.0
10665099,3.0
17592879,3.0
18683967,3.0
21653402,3.0
00155683,3.0
00386308,3.0
15498328,3.0
07339429,3.0
0302282X,3.0
13672223,3.0
17450128,3.0
17517575,3.0
17477891,3.0
13691066,3.0
20906501,3.0
03603199,3.0
03612317,3.0
21485046,3.0
09277757,3.0
18744907,3.0
16720229,3.0
17450101,3.0
25158414,3.0
10534296,3.0
25198971,3.0
15502724,3.0
22561676,3.0
20587716,3.0
17517915,3.0
10525629,3.0
20960654,3.0
17760852,3.0
25087940,3.0
18764401,3.0
13600826,3.0
19942060,3.0
01874519,3.0
18961126,3.0
19006586,3.0
2287979X,3.0
00040002,3.0
0004282X,3.0
01715216,3.0
27092607,3.0
20479956,3.0
01014161,3.0
17595029,3.0
00264806,3.0
00244937,3.0
03000664,3.0
18131646,3.0
03048608,3.0
2096241X,3.0
01679317,3.0
15602745,3.0
20763425,3.0
14772019,3.0
21653917,3.0
20428812,3.0
08914168,3.0
00028207,3.0
00219002,3.0
15982939,3.0
07323123,3.0
1827675X,3.0
26437996,3.0
21530785,3.0
03044602,3.0
17341531,3.0
12262617,3.0
15571874,3.0
16773861,3.0
05431972,3.0
22131388,3.0
17442222,3.0
17787025,3.0
08840431,3.0
09066705,3.0
08905436,3.0
23284900,3.0
15261506,3.0
01448617,3.0
21568359,3.0
12251577,3.0
26665468,3.0
20805187,3.0
18831958,3.0
20499361,3.0
00424900,3.0
20294913,3.0
00442429,3.0
22011919,3.0
00224928,3.0
12401307,3.0
2311553X,3.0
18639690,3.0
2522896X,3.0
24538922,3.0
00344257,3.0
16726421,3.0
25740962,3.0
14779226,3.0
01419838,3.0
07338651,3.0
18911803,3.0
02839318,3.0
27086240,3.0
26998696,3.0
09877983,3.0
00452068,3.0
22879714,3.0
17447143,3.0
26586266,3.0
00215082,3.0
19945639,3.0
13464523,3.0
10459219,3.0
20411286,3.0
23978821,3.0
10643389,3.0
18834426,3.0
14716577,3.0
14348411,3.0
00223808,3.0
00796816,3.0
15360903,3.0
21645167,3.0
00319252,3.0
09024441,3.0
03877973,3.0
17423953,3.0
21501319,3.0
23208694,3.0
02874547,3.0
16731581,3.0
22104224,3.0
20524439,3.0
14720701,3.0
17500443,3.0
03650596,3.0
02615177,3.0
13394584,3.0
24591467,3.0
10972765,3.0
20507038,3.0
2215017X,3.0
00084182,3.0
20074298,3.0
03079457,3.0
02726963,3.0
08678898,3.0
03043797,3.0
14777835,3.0
23472227,3.0
24442925,3.0
08039488,3.0
00092797,3.0
21960216,3.0
13419145,3.0
12107816,3.0
09655425,3.0
07423098,3.0
01674412,3.0
21608881,3.0
10597794,3.0
23333936,3.0
22279717,3.0
25898701,3.0
1060992X,3.0
22132317,3.0
26647869,3.0
09523383,3.0
14616696,3.0
13882481,3.0
19321058,3.0
0008543X,3.0
10696679,3.0
21964092,3.0
21575665,3.0
2141243X,3.0
21986592,3.0
15350770,3.0
09621105,3.0
07338627,3.0
19844670,3.0
10799893,3.0
10692509,3.0
23132272,3.0
00315990,3.0
10408703,3.0
15985865,3.0
17466202,3.0
23264489,3.0
0030400X,3.0
19981929,3.0
13596101,3.0
09565507,3.0
13886150,3.0
18651542,3.0
23294965,3.0
22237674,3.0
1756378X,3.0
22341900,3.0
01635158,3.0
20796439,3.0
17571146,3.0
24132829,3.0
1360080X,3.0
01290657,3.0
10283684,3.0
10637850,3.0
13685031,3.0
01900692,3.0
15982041,3.0
26924552,3.0
12798479,3.0
17269806,3.0
25298496,3.0
18818404,3.0
07533969,3.0
15332640,3.0
15517136,3.0
24709468,3.0
17385520,3.0
13138820,3.0
17260531,3.0
00917710,3.0
26326655,3.0
2667419X,3.0
01730835,3.0
12129151,3.0
0018926X,3.0
00131857,3.0
00221465,3.0
02681064,3.0
26878941,3.0
09534814,3.0
00241148,3.0
01026992,3.0
11767529,3.0
08706182,3.0
00328855,3.0
03057453,3.0
17476585,3.0
24542520,3.0
21645388,3.0
18807062,3.0
00462616,3.0
18626300,3.0
20584601,3.0
21933685,3.0
10719164,3.0
23311959,3.0
09546928,3.0
00147370,3.0
00218839,3.0
23265191,3.0
00084174,3.0
09212728,3.0
16575997,3.0
18661033,3.0
10570837,3.0
1474905X,3.0
17511577,3.0
22279709,3.0
10648887,3.0
26670569,3.0
13509462,3.0
17557739,3.0
20771886,3.0
2588994X,3.0
1662453X,3.0
09246495,3.0
12121975,3.0
20470894,3.0
08837066,3.0
01424319,3.0
22268553,3.0
18649335,3.0
00379875,3.0
21952957,3.0
10408401,3.0
10168664,3.0
05340012,3.0
20585349,3.0
23673192,3.0
21948895,3.0
25894714,3.0
1682606X,3.0
09189440,3.0
26662558,3.0
11301406,3.0
26413094,3.0
00904848,3.0
2471285X,3.0
26905078,3.0
0306624X,3.0
15351025,3.0
17432197,3.0
10505164,3.0
08153191,3.0
00037214,3.0
17557380,3.0
1448837X,3.0
21493367,3.0
03011569,3.0
0886571X,3.0
09123814,3.0
11769351,3.0
20377452,3.0
17561841,3.0
19907478,3.0
09673334,3.0
13057766,3.0
00219150,3.0
20779828,3.0
18771297,3.0
2447536X,3.0
10189556,3.0
22518150,3.0
15384721,3.0
15193829,3.0
17499755,3.0
00029343,3.0
0022815X,3.0
09528059,3.0
00215163,3.0
25901613,3.0
12268496,3.0
21412626,3.0
11786469,3.0
23522895,3.0
23052198,3.0
0924865X,3.0
21663831,3.0
15360253,3.0
18078583,3.0
07322399,3.0
19475705,3.0
21579423,3.0
20749961,3.0
00221678,3.0
14738376,3.0
01411594,3.0
15533832,3.0
17509378,3.0
23444592,3.0
21522820,3.0
00220345,3.0
02683946,3.0
26398028,3.0
17273781,3.0
11707690,3.0
00071188,3.0
0350820X,3.0
01296612,3.0
23606975,3.0
00368326,3.0
09335137,3.0
26671344,3.0
19463855,3.0
01402382,3.0
08862605,3.0
20098618,3.0
18824889,3.0
20958293,3.0
1053587X,3.0
13454676,3.0
10159584,3.0
08894655,3.0
18227864,3.0
03010104,3.0
26618028,3.0
24062588,3.0
23525509,3.0
26396653,3.0
10713581,3.0
17404622,3.0
00223999,3.0
14747731,3.0
22347593,3.0
01955616,3.0
26911299,3.0
01902148,3.0
2296861X,3.0
0886022X,3.0
02174561,3.0
03346447,3.0
18314732,3.0
00329452,3.0
23744677,3.0
27089924,3.0
00428469,3.0
14726939,3.0
1098612X,3.0
09148779,3.0
03650588,3.0
03548872,3.0
00150193,3.0
01431161,3.0
23144599,3.0
22129588,3.0
10233830,3.0
2162237X,3.0
11303743,3.0
09732179,3.0
19955464,3.0
18647782,3.0
10715762,3.0
00020443,3.0
1435246X,3.0
01655728,3.0
0165070X,3.0
21650497,3.0
14601060,3.0
23315180,3.0
15292908,3.0
09609776,3.0
19761902,3.0
00222216,3.0
01044036,3.0
20093829,3.0
00238309,3.0
13697412,3.0
10998004,3.0
25821202,3.0
15226417,3.0
14767724,3.0
17518687,3.0
07380593,3.0
00027294,3.0
09722068,3.0
08974454,3.0
19368798,3.0
21658714,3.0
26664496,3.0
25614665,3.0
0167482X,3.0
05552648,3.0
22871012,3.0
00165107,3.0
14724677,3.0
03744884,3.0
03601277,3.0
13866141,3.0
14325012,3.0
09295593,3.0
0969997X,3.0
20710437,3.0
14202530,3.0
03915387,3.0
10575219,3.0
1537260X,3.0
18806562,3.0
26869039,3.0
25149369,3.0
07487304,3.0
09737758,3.0
18026281,3.0
25242547,3.0
0009398X,3.0
0305750X,3.0
15731332,3.0
23051884,3.0
10775587,3.0
12120014,3.0
25449338,3.0
23727322,3.0
13007262,3.0
23823704,3.0
02340879,3.0
03019322,3.0
19330707,3.0
25299840,3.0
00316997,3.0
01741551,3.0
15439879,3.0
11792744,3.0
1331677X,3.0
15298868,3.0
17566266,3.0
03721426,3.0
09578234,3.0
0949944X,3.0
10600280,3.0
2090696X,3.0
20493258,3.0
10627995,3.0
01436597,3.0
10518223,3.0
25899147,3.0
08667136,3.0
00093130,3.0
20794665,3.0
20906226,3.0
16878159,3.0
00031232,3.0
00224596,3.0
10799796,3.0
11487941,3.0
21941459,3.0
14724790,3.0
14398621,3.0
26622211,3.0
08941130,3.0
01663542,3.0
08893047,3.0
15407489,3.0
00162590,3.0
00244902,3.0
09718907,3.0
26624400,3.0
17920981,3.0
10836489,3.0
00189456,3.0
2050084X,3.0
02664674,3.0
21986436,3.0
25000535,3.0
15416933,3.0
13691481,3.0
00370746,3.0
02533839,3.0
19430264,3.0
14310651,3.0
23995300,3.0
09740333,3.0
10439463,3.0
00361429,3.0
10820744,3.0
2520811X,3.0
00167746,3.0
03949370,3.0
09743901,3.0
00219665,3.0
16116453,3.0
21495254,3.0
13872532,3.0
11791438,3.0
21938237,3.0
00139165,3.0
17524512,3.0
09717811,3.0
21911363,3.0
19357524,3.0
23973722,3.0
15691861,3.0
14624753,3.0
09312668,3.0
10410236,3.0
00825638,3.0
08903344,3.0
1478811X,3.0
18641105,3.0
02536269,3.0
11787074,3.0
19373368,3.0
15392791,3.0
00326895,3.0
20760752,3.0
25646850,3.0
09599673,3.0
10454438,3.0
10610278,3.0
00273171,3.0
16833295,3.0
09312250,3.0
20831277,3.0
03663175,3.0
26664984,3.0
26663899,3.0
15751813,3.0
25787616,3.0
21690375,3.0
21482373,3.0
0007196X,3.0
18694101,3.0
16006135,3.0
10079327,3.0
03635465,3.0
15628264,3.0
13528661,3.0
03611817,3.0
2691171X,3.0
03044017,3.0
22338659,3.0
22113428,3.0
22252002,3.0
00223727,3.0
0749596X,3.0
26736101,3.0
14783363,3.0
10752196,3.0
23795077,3.0
10683372,3.0
0361073X,3.0
14384221,3.0
2183380X,3.0
01618938,3.0
00986445,3.0
02687038,3.0
19395078,3.0
26659727,3.0
11786361,3.0
03605442,3.0
22352988,3.0
24448656,3.0
00333549,3.0
00204277,3.0
02587025,3.0
22279059,3.0
25487833,3.0
18164277,3.0
19432631,3.0
07353766,3.0
15347354,3.0
15305627,3.0
01461044,3.0
16643224,3.0
08908508,3.0
13010085,3.0
1752928X,3.0
21524971,3.0
0040747X,3.0
13498975,3.0
23527285,3.0
14723646,3.0
27307166,3.0
10408444,3.0
15386341,3.0
17387248,3.0
26376989,3.0
26645963,3.0
07493797,3.0
01665162,3.0
0042465X,3.0
10662243,3.0
11101067,3.0
24234451,3.0
18480586,3.0
09540253,3.0
21630429,3.0
21568316,3.0
13507486,3.0
13196308,3.0
87551225,3.0
17519632,3.0
13674803,3.0
1749818X,3.0
15501876,3.0
2329924X,3.0
10986065,3.0
03043940,3.0
10966374,3.0
20530889,3.0
18715230,3.0
26911914,3.0
25206524,3.0
03760421,3.0
22973362,3.0
14123606,3.0
18107834,3.0
20557124,3.0
10668926,3.0
14650045,3.0
0373580X,3.0
18688071,3.0
03750906,3.0
18777503,3.0
20753500,3.0
00165085,3.0
02681153,3.0
22147829,3.0
10548807,3.0
03064603,3.0
00034541,3.0
0032373X,3.0
17835917,3.0
10541373,3.0
0044586X,3.0
23088877,3.0
22973400,3.0
16879503,3.0
15563707,3.0
23005238,3.0
10619208,3.0
10358811,3.0
23779608,3.0
26734109,3.0
19619502,3.0
26736225,3.0
14616734,3.0
00391735,3.0
19957645,3.0
13111477,3.0
17426405,3.0
09643397,3.0
26313952,3.0
03470520,3.0
16833759,3.0
26051532,3.0
09218181,3.0
26663376,3.0
00319465,3.0
09298673,3.0
0308597X,3.0
25492276,3.0
00952443,3.0
13588265,3.0
19954441,3.0
2630578X,3.0
1862832X,3.0
08120439,3.0
20573960,3.0
2160763X,3.0
23045329,3.0
0144929X,3.0
23525738,3.0
00015970,3.0
03068293,3.0
1363755X,3.0
00062952,3.0
00068705,3.0
24997552,3.0
22502483,3.0
14969343,3.0
26664690,3.0
27305716,3.0
25349708,3.0
25894528,3.0
21901678,3.0
2331012X,3.0
1436123X,3.0
10848045,3.0
14752840,3.0
14432471,3.0
02773732,3.0
26984016,3.0
21618313,3.0
15919528,3.0
23567104,3.0
16744527,3.0
10564926,3.0
00392316,3.0
09574824,3.0
17538068,3.0
05251931,3.0
26249375,3.0
13504495,3.0
25900986,3.0
24699632,3.0
17562872,3.0
18549829,3.0
21639353,3.0
02721716,3.0
20754426,3.0
03057356,3.0
26665069,3.0
18739601,3.0
09583947,3.0
08836353,3.0
23991399,3.0
03537129,3.0
07487983,3.0
23070846,3.0
08690189,3.0
02876256,3.0
03170861,3.0
22774025,3.0
09397248,3.0
15372073,3.0
00207543,3.0
01676903,3.0
25876090,3.0
16844866,3.0
14757702,3.0
19466234,3.0
27000710,3.0
26931257,3.0
22310738,3.0
20297017,3.0
22203095,3.0
18998526,3.0
0036021X,3.0
16826655,3.0
23299290,3.0
17886171,3.0
04409213,3.0
1099498X,3.0
16145046,3.0
22293485,3.0
07374038,3.0
22783075,3.0
02138409,3.0
15216934,3.0
24689009,3.0
14466368,3.0
00311847,3.0
19423454,3.0
22147500,3.0
20542577,3.0
00088749,3.0
0022510X,3.0
1746160X,3.0
13434152,3.0
16070771,3.0
00080845,3.0
25248987,3.0
2075163X,3.0
26889595,3.0
19393210,3.0
00220949,3.0
14502194,3.0
09441174,3.0
22049193,3.0
26667797,3.0
12257117,3.0
19317557,3.0
09626298,3.0
00015792,3.0
21548455,3.0
08927537,3.0
21624968,3.0
20763387,3.0
17564646,3.0
15177580,3.0
03507599,3.0
21479100,3.0
15427528,3.0
08927545,3.0
01678809,3.0
19762283,3.0
10704280,3.0
15483924,3.0
19967489,3.0
14672987,3.0
16089693,3.0
20363613,3.0
00120472,3.0
16256484,3.0
14713012,3.0
17470277,3.0
01095641,3.0
08836612,3.0
25898116,3.0
26720191,3.0
23333928,3.0
23524316,3.0
14337398,3.0
17446295,3.0
09540105,3.0
0887378X,3.0
00201669,3.0
21965668,3.0
13025600,3.0
13102818,3.0
01689274,3.0
01461672,3.0
02698889,3.0
00344885,3.0
00441856,3.0
15569039,3.0
25220160,3.0
10570314,3.0
24326712,3.0
03603989,3.0
07341415,3.0
00221236,3.0
19275951,3.0
03701069,3.0
10416102,3.0
00224766,3.0
01371592,3.0
16748301,3.0
18796397,3.0
03036979,3.0
24725552,3.0
02637472,3.0
25424351,3.0
02762374,3.0
26436515,3.0
17425468,3.0
23323256,3.0
01457632,3.0
14707853,3.0
08897077,3.0
13075063,3.0
20411006,3.0
20959184,3.0
15332985,3.0
26166518,3.0
00200190,3.0
25424750,3.0
15216926,3.0
20414137,3.0
87565641,3.0
11791365,3.0
15489213,3.0
00221139,3.0
04529650,3.0
09641998,3.0
03871126,3.0
00404039,3.0
16116496,3.0
26396378,3.0
14506661,3.0
20503385,3.0
00430978,3.0
00671924,3.0
24708496,3.0
15252019,3.0
10580476,3.0
00664170,3.0
23667486,3.0
0965545X,3.0
01900528,3.0
01476874,3.0
05494974,3.0
19924259,3.0
17535069,3.0
23732822,3.0
10009361,3.0
17486041,3.0
18785352,3.0
25043137,3.0
2455815X,3.0
2666352X,3.0
25436430,3.0
07232020,3.0
15548627,3.0
16274830,3.0
15474127,3.0
20053673,3.0
21868131,3.0
22119736,3.0
09615423,3.0
20619588,3.0
26673789,3.0
20503318,3.0
10408746,3.0
11026812,3.0
18824072,3.0
15248380,3.0
14619555,3.0
2221996X,3.0
15734021,3.0
1875855X,3.0
12928941,3.0
21487758,3.0
14720205,3.0
01678116,3.0
10836160,3.0
00019240,3.0
15599612,3.0
23991984,3.0
14329123,3.0
20440839,3.0
17551471,3.0
18672477,3.0
19413289,3.0
0161813X,3.0
00323497,3.0
01677411,3.0
00288330,3.0
17151635,3.0
21624933,3.0
23288604,3.0
15391663,3.0
03257541,3.0
08927553,3.0
1536125X,3.0
16744799,3.0
20420188,3.0
15660621,3.0
15257797,3.0
19432879,3.0
01764225,3.0
22131337,3.0
24747882,3.0
12100455,3.0
18972810,3.0
14623889,3.0
03630269,3.0
02121611,3.0
23641185,3.0
03043991,3.0
23052260,3.0
07317085,3.0
20783809,3.0
17282802,3.0
09388990,3.0
2666920X,3.0
02854945,3.0
02722631,3.0
09725547,3.0
2638616X,3.0
08696047,3.0
09447113,3.0
1049331X,3.0
18686974,3.0
1061186X,3.0
2161086X,3.0
22203141,3.0
03407004,3.0
09031936,3.0
00327034,3.0
1073449X,3.0
25815555,3.0
25098012,3.0
16928415,3.0
17453674,3.0
07488017,3.0
13004182,3.0
11799927,3.0
19747071,3.0
26662817,3.0
20905394,3.0
21583188,3.0
17579880,3.0
20902727,3.0
25479431,3.0
0022460X,3.0
15564665,3.0
00307270,3.0
12259071,3.0
15435008,3.0
00249831,3.0
16740068,3.0
20463758,3.0
20503121,3.0
18610684,3.0
0143005X,3.0
13446606,3.0
08883270,3.0
19328486,3.0
15207439,3.0
14328488,3.0
16137027,3.0
10632921,3.0
23332468,3.0
01006762,3.0
0026461X,3.0
00105422,3.0
01679473,3.0
00129615,3.0
20950217,3.0
21496366,3.0
14350130,3.0
24684287,3.0
17297206,3.0
24767174,3.0
16651456,3.0
17562848,3.0
03005127,3.0
00429007,3.0
15081109,3.0
13458949,3.0
00219193,3.0
20511434,3.0
09722815,3.0
26624052,3.0
00048038,3.0
10985549,3.0
18324274,3.0
00209996,3.0
19479247,3.0
01930826,3.0
22338276,3.0
00049182,3.0
15209202,3.0
15307085,3.0
25157647,3.0
15684946,3.0
20479700,3.0
03915026,3.0
17520894,3.0
01976664,3.0
14686996,3.0
26249898,3.0
20954964,3.0
08963746,3.0
0008347X,3.0
20496613,3.0
25248170,3.0
12269336,3.0
09743278,3.0
03088839,3.0
22969845,3.0
19439342,3.0
09226435,3.0
15555240,3.0
10162291,3.0
01976729,3.0
00343552,3.0
14507951,3.0
00075027,3.0
10406182,3.0
21674833,3.0
22272437,3.0
01459740,3.0
26248174,3.0
02642069,3.0
25822985,3.0
26396181,3.0
22228721,3.0
19403402,3.0
25723170,3.0
18458475,3.0
18571727,3.0
24687847,3.0
00223093,3.0
10431810,3.0
0017257X,3.0
21499020,3.0
09515224,3.0
23796227,3.0
13669877,3.0
18785409,3.0
16440692,3.0
26736918,3.0
26911957,3.0
26673797,3.0
01445987,3.0
16760611,3.0
00189391,3.0
00283746,3.0
01427873,3.0
26340488,3.0
25160230,3.0
1471003X,3.0
15671348,3.0
09545395,3.0
1179142X,3.0
03544664,3.0
21580103,3.0
21484147,3.0
10293523,3.0
23301686,3.0
23523808,3.0
19590318,3.0
01446193,3.0
15216896,3.0
00346527,3.0
25726668,3.0
00219525,3.0
09371478,3.0
09564624,3.0
08233993,3.0
27724247,3.0
00401951,3.0
20590105,3.0
01416707,3.0
00092363,3.0
27723976,3.0
25247980,3.0
02751879,3.0
09654283,3.0
03037207,3.0
10299599,3.0
00310220,3.0
07224028,3.0
25192078,3.0
25225812,3.0
18777171,3.0
17508460,3.0
09642633,3.0
02640414,3.0
10946950,3.0
23072075,3.0
03341763,3.0
20821867,3.0
14402440,3.0
23844434,3.0
23196386,3.0
0965092X,3.0
05390184,3.0
02697580,3.0
00305316,3.0
18107206,3.0
0023589X,3.0
03611981,3.0
16440757,3.0
16625099,3.0
17566614,3.0
17413842,3.0
02732300,3.0
20712898,3.0
03781135,3.0
00027820,3.0
18889891,3.0
23109270,3.0
23569980,3.0
10508406,3.0
17454832,3.0
2149360X,3.0
08946566,3.0
02612194,3.0
00093092,3.0
13894978,3.0
15360040,3.0
20574347,3.0
20552173,3.0
01791613,3.0
23978554,3.0
1613964X,3.0
22964681,3.0
19367031,3.0
00213640,3.0
21533539,3.0
24726303,3.0
10969012,3.0
08879303,3.0
15296466,3.0
05848547,3.0
00313831,3.0
15275922,3.0
00406376,3.0
20522525,3.0
01028650,3.0
12269174,3.0
17408695,3.0
22132600,3.0
20010818,3.0
26737116,3.0
23780967,3.0
2587151X,3.0
13663666,3.0
10739149,3.0
20938551,3.0
00192805,3.0
23523026,3.0
2090908X,3.0
25718789,3.0
15207552,3.0
22150161,3.0
00498254,3.0
00306002,3.0
2451943X,3.0
13552546,3.0
21910316,3.0
2574173X,3.0
08878250,3.0
00219266,3.0
01409883,3.0
26628465,3.0
00240966,3.0
16169719,3.0
17560500,3.0
20950233,3.0
27127672,3.0
0147619X,3.0
19355130,3.0
00257753,3.0
19938225,3.0
26023032,3.0
26187531,3.0
25139886,3.0
20401744,3.0
23796111,3.0
21478228,3.0
09850562,3.0
07446314,3.0
23729333,3.0
00219991,3.0
00258296,3.0
20793200,3.0
20965796,3.0
21567514,3.0
09394753,3.0
15765962,3.0
21486123,3.0
07402570,3.0
24682020,3.0
21486905,3.0
2156342X,3.0
22414487,3.0
20567944,3.0
22125531,3.0
26379368,3.0
01771000,3.0
1261694X,3.0
00190578,3.0
00320943,3.0
1351010X,3.0
10835601,3.0
0132344X,3.0
2364415X,3.0
00389056,3.0
10752730,3.0
20906528,3.0
01639641,3.0
00035459,3.0
10634584,3.0
22110348,3.0
19631197,3.0
1470160X,3.0
01031104,3.0
10731911,3.0
09593780,3.0
22125558,3.0
13467581,3.0
21491607,3.0
14388871,3.0
17509653,3.0
26343797,3.0
0007070X,3.0
20521707,3.0
21617570,3.0
00444502,3.0
09483349,3.0
25092715,3.0
25097989,3.0
20402392,3.0
1600910X,3.0
20563426,3.0
26858614,3.0
19341482,3.0
17790123,3.0
17344492,3.0
2056676X,3.0
10674136,3.0
24651109,3.0
23142561,3.0
23984287,3.0
00411337,3.0
00201693,3.0
08857482,3.0
13522752,3.0
22437770,3.0
23301619,3.0
14514354,3.0
10106960,3.0
13403516,3.0
01496395,3.0
00380385,3.0
01044230,3.0
26320843,3.0
02564602,3.0
2161718X,3.0
19301855,3.0
21699623,3.0
26734036,3.0
00238333,3.0
26373807,3.0
12116521,3.0
21639159,3.0
00448435,3.0
26734087,3.0
00463892,3.0
25880519,3.0
01036440,3.0
08931321,3.0
1941126X,3.0
20752180,3.0
10479651,3.0
19974868,3.0
25201158,3.0
09259635,3.0
17480132,3.0
15246175,3.0
01978462,3.0
00249297,3.0
13035851,3.0
0021891X,3.0
19424396,3.0
07340478,3.0
21641846,3.0
10170715,3.0
24686069,3.0
00029599,3.0
02634937,3.0
19907508,3.0
14461811,3.0
1070664X,3.0
13556509,3.0
02641275,3.0
01466410,3.0
25098934,3.0
14697874,3.0
10501738,3.0
10811710,3.0
14793261,3.0
18715303,3.0
09287655,3.0
20824793,3.0
13590294,3.0
02572753,3.0
1307671X,3.0
18065988,3.0
26734095,3.0
2319510X,3.0
2287853X,3.0
00391743,3.0
02363941,3.0
24128260,3.0
00251747,3.0
03785920,3.0
21683808,3.0
10720537,3.0
2730583X,3.0
25731815,3.0
17279232,3.0
16627482,3.0
14336308,3.0
03088146,3.0
01716425,3.0
26660326,3.0
08904065,3.0
07424795,3.0
01970186,3.0
08825963,3.0
25112481,3.0
13054953,3.0
2639541X,3.0
01419889,3.0
26738627,3.0
15554155,3.0
11092734,3.0
11791411,3.0
2576604X,3.0
13646753,3.0
21953880,3.0
1178704X,3.0
26314797,3.0
1472765X,3.0
0742597X,3.0
20788673,3.0
03408744,3.0
00200093,3.0
00011541,3.0
13871307,3.0
22378642,3.0
11629088,3.0
02656736,3.0
02692813,3.0
07075332,3.0
0720048X,3.0
11109823,3.0
17481708,3.0
01040014,3.0
15409996,3.0
26986248,3.0
14712598,3.0
19460171,3.0
18247288,3.0
00107824,3.0
26192551,3.0
25424513,3.0
2467981X,3.0
21926506,3.0
02198762,3.0
18123368,3.0
12141178,3.0
26738244,3.0
09601295,3.0
23743603,3.0
10685200,3.0
21501203,3.0
17584000,3.0
11610301,3.0
18046657,3.0
02689146,3.0
02684705,3.0
08820538,3.0
13595113,3.0
20412479,3.0
0965206X,3.0
26664453,3.0
22207481,3.0
11792728,3.0
26737418,3.0
15332969,3.0
20734468,3.0
15287092,3.0
17517885,3.0
03043878,3.0
19487193,3.0
20952686,3.0
17439884,3.0
00220426,3.0
24588989,3.0
10946470,3.0
18786146,3.0
10126902,3.0
24056308,3.0
23322039,3.0
00222526,3.0
87557223,3.0
25741209,3.0
03546160,3.0
18280447,3.0
25897500,3.0
14651858,3.0
10627987,3.0
1640324X,3.0
18655459,3.0
1614371X,3.0
0160791X,3.0
24759953,3.0
11565233,3.0
15548732,3.0
25153080,3.0
10620303,3.0
21633967,3.0
25369342,3.0
21683565,3.0
10630740,3.0
02614448,3.0
0002936X,3.0
